record_id,run_id,database_scope,retrieval_source,retrieval_method,query_id,query_text,source_record_id,title,title_normalized,abstract,authors,first_author,publication_date,year,updated_date,doi,doi_normalized,arxiv_id,publisher,container_title,document_type,issn,isbn,volume,issue,pages,subjects,categories,license,is_open_access,landing_page_url,abstract_url,pdf_url,raw_source_file,retrieved_at_utc,relevance_score,positive_matches,negative_matches,score_explanation,topic_class,publisher_validation,publisher_validation_reason,duplicate_group_id,merged_sources,screening_status,exclusion_reason,notes,legacy_notebook_source,legacy_notebook_included,legacy_notebook_relevance_score,legacy_notebook_topic_class,legacy_notebook_query,retrieval_status,contains_quantum_term,contains_diffusion_model_term,contains_generative_term,contains_quantum_computing_context,contains_physical_diffusion_only,contains_schrodinger_only,contains_score_matching_in_unrelated_context,crossref_query_match_quality,all_sources,all_query_ids,all_source_record_ids,arxiv_source,ieee_crossref_source,springer_crossref_source,preprint_publication_link
2026-07-09T184559Z_780688a_R002572,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/isqed57927.2023.10129344,A Novel Stochastic LSTM Model Inspired by Quantum Machine Learning,a novel stochastic lstm model inspired by quantum machine learning,,Joseph Lindsay; Ramtin Zand,Joseph Lindsay,2023-04-05,2023,2023-06-12,10.1109/isqed57927.2023.10129344,10.1109/isqed57927.2023.10129344,,IEEE,2023 24th International Symposium on Quality Electronic Design (ISQED),proceedings-article,,,,,1-8,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/isqed57927.2023.10129344,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915420+00:00,7.0,quantum:3; \bquantum machine learning\b:4,,score=7; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01786,IEEE,not_screened,,,False,False,,,,retrieved,True,False,False,True,False,False,False,low,IEEE,Q13,10.1109/isqed57927.2023.10129344,False,True,False,False
2026-07-09T184559Z_780688a_R002573,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/incowoco64194.2024.10863767,Post-Quantum Encryption for Mathematical Model Using Quantum Machine Learning Approach,post quantum encryption for mathematical model using quantum machine learning approach,,J. Kavitha; V. Gayatri; R. Rajani; L. Sharmila; V.S Harilakshmi; M. Misba,J. Kavitha,2024-11-14,2024,2025-02-07,10.1109/incowoco64194.2024.10863767,10.1109/incowoco64194.2024.10863767,,IEEE,2024 First International Conference for Women in Computing (InCoWoCo),proceedings-article,,,,,1-4,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/incowoco64194.2024.10863767,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915437+00:00,7.0,quantum:3; \bquantum machine learning\b:4,,score=7; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01787,IEEE,not_screened,,,False,False,,,,retrieved,True,False,False,True,False,False,False,low,IEEE,Q13,10.1109/incowoco64194.2024.10863767,False,True,False,False
2026-07-09T184559Z_780688a_R002574,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/mlsp58920.2024.10734817,FQ4DM: Full Quantization for Diffusion Model,fq4dm full quantization for diffusion model,,Chieh-En Wang; Yu-Shan Tai; An-Yeu Wu,Chieh-En Wang,2024-09-22,2024,2024-11-27,10.1109/mlsp58920.2024.10734817,10.1109/mlsp58920.2024.10734817,,IEEE,2024 IEEE 34th International Workshop on Machine Learning for Signal Processing (MLSP),proceedings-article,,,,,1-6,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/mlsp58920.2024.10734817,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915451+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01788,IEEE,not_screened,,,False,False,,,,retrieved,False,True,False,False,False,False,False,low,IEEE,Q13,10.1109/mlsp58920.2024.10734817,False,True,False,False
2026-07-09T184559Z_780688a_R002575,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/mlsp62443.2025.11204243,Restoration and Enhancement of Historical Manuscript Images Using Diffusion Model,restoration and enhancement of historical manuscript images using diffusion model,,Baran Işık; Behçet Uğur Töreyin,Baran Işık,2025-08-31,2025,2025-11-05,10.1109/mlsp62443.2025.11204243,10.1109/mlsp62443.2025.11204243,,IEEE,2025 IEEE 35th International Workshop on Machine Learning for Signal Processing (MLSP),proceedings-article,,,,,1-6,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/mlsp62443.2025.11204243,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915468+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01789,IEEE,not_screened,,,False,False,,,,retrieved,False,True,False,False,False,False,False,low,IEEE,Q13,10.1109/mlsp62443.2025.11204243,False,True,False,False
2026-07-09T184559Z_780688a_R002576,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/fmlds63805.2024.00024,A Diffusion Model-Based Approach to Active Inference,a diffusion model based approach to active inference,,Elias Aoun Durand; Mateus Joffily; Mehdi Khamassi,Elias Aoun Durand,2024-11-20,2024,2025-02-20,10.1109/fmlds63805.2024.00024,10.1109/fmlds63805.2024.00024,,IEEE,2024 IEEE International Conference on Future Machine Learning and Data Science (FMLDS),proceedings-article,,,,,75-80,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/fmlds63805.2024.00024,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915483+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01790,IEEE,not_screened,,,False,False,,,,retrieved,False,True,False,False,False,False,False,low,IEEE,Q13,10.1109/fmlds63805.2024.00024,False,True,False,False
2026-07-09T184559Z_780688a_R002577,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/icicml60161.2023.10424890,Image rain removal algorithm based on conditional diffusion model,image rain removal algorithm based on conditional diffusion model,,Yuxin Li; Lijun Liu; Baoying Ma,Yuxin Li,2023-11-03,2023,2024-03-03,10.1109/icicml60161.2023.10424890,10.1109/icicml60161.2023.10424890,,IEEE,"2023 International Conference on Image Processing, Computer Vision and Machine Learning (ICICML)",proceedings-article,,,,,68-71,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/icicml60161.2023.10424890,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915498+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01791,IEEE,not_screened,,,False,False,,,,retrieved,False,True,False,False,False,False,False,low,IEEE,Q13,10.1109/icicml60161.2023.10424890,False,True,False,False
2026-07-09T184559Z_780688a_R002578,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/icccmla56841.2022.9989137,Quantum Computing and Quantum Machine Learning Classification – A Survey,quantum computing and quantum machine learning classification a survey,,P Kuppusamy; Nnvs Yaswanth Kumar; Jyotsna Dontireddy; Celestine Iwendi,P Kuppusamy,2022-10-08,2022,2024-02-01,10.1109/icccmla56841.2022.9989137,10.1109/icccmla56841.2022.9989137,,IEEE,"2022 IEEE 4th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA)",proceedings-article,,,,,200-204,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/icccmla56841.2022.9989137,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915516+00:00,7.0,quantum:3; \bquantum machine learning\b:4,,score=7; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01792,IEEE,not_screened,,,False,False,,,,retrieved,True,False,False,True,False,False,False,low,IEEE,Q13,10.1109/icccmla56841.2022.9989137,False,True,False,False
2026-07-09T184559Z_780688a_R002579,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/qce57702.2023.00123,QuMoS: A Framework for Preserving Security of Quantum Machine Learning Model,qumos a framework for preserving security of quantum machine learning model,,Zhepeng Wang; Jinyang Li; Zhirui Hu; Blake Gage; Elizabeth Iwasawa; Weiwen Jiang,Zhepeng Wang,2023-09-17,2023,2024-03-02,10.1109/qce57702.2023.00123,10.1109/qce57702.2023.00123,,IEEE,2023 IEEE International Conference on Quantum Computing and Engineering (QCE),proceedings-article,,,,,1089-1097,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/qce57702.2023.00123,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915533+00:00,7.0,quantum:3; \bquantum machine learning\b:4,,score=7; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01793,IEEE,not_screened,,,False,False,,,,retrieved,True,False,False,True,False,False,False,low,IEEE,Q13,10.1109/qce57702.2023.00123,False,True,False,False
2026-07-09T184559Z_780688a_R002580,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/cec60901.2024.10611843,Urban Land Cover Classification with Efficient Hybrid Quantum Machine Learning Model,urban land cover classification with efficient hybrid quantum machine learning model,,Fan Fan; Yilei Shi; Xiao Xiang Zhu,Fan Fan,2024-06-30,2024,2024-08-11,10.1109/cec60901.2024.10611843,10.1109/cec60901.2024.10611843,,IEEE,2024 IEEE Congress on Evolutionary Computation (CEC),proceedings-article,,,,,1-7,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/cec60901.2024.10611843,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915549+00:00,7.0,quantum:3; \bquantum machine learning\b:4,,score=7; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01794,IEEE,not_screened,,,False,False,,,,retrieved,True,False,False,True,False,False,False,low,IEEE,Q13,10.1109/cec60901.2024.10611843,False,True,False,False
2026-07-09T184559Z_780688a_R002581,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/isml60050.2024.11007443,Marketing In Quantum Age: The Role of Predictive Analytics and Quantum Machine Learning For Customized Marketing,marketing in quantum age the role of predictive analytics and quantum machine learning for customized marketing,,Nihar Suresh Dahake; Parihar Suresh Dahake; Kanchan Tolani,Nihar Suresh Dahake,2024-05-04,2024,2025-05-24,10.1109/isml60050.2024.11007443,10.1109/isml60050.2024.11007443,,IEEE,2024 Intelligent Systems and Machine Learning Conference (ISML),proceedings-article,,,,,536-543,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/isml60050.2024.11007443,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915565+00:00,7.0,quantum:3; \bquantum machine learning\b:4,,score=7; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01795,IEEE,not_screened,,,False,False,,,,retrieved,True,False,False,True,False,False,False,low,IEEE,Q13,10.1109/isml60050.2024.11007443,False,True,False,False
2026-07-09T184559Z_780688a_R002582,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/qpain69676.2026.11546286,Why Classical-Quantum Machine Learning Works Better Than Classical Machine Learning,why classical quantum machine learning works better than classical machine learning,,Abdullah Md Raihan Chy; Md Farhan Shahriyar,Abdullah Md Raihan Chy,2026-04-16,2026,2026-06-12,10.1109/qpain69676.2026.11546286,10.1109/qpain69676.2026.11546286,,IEEE,"2026 IEEE 2nd International Conference on Quantum Photonics, Artificial Intelligence &amp;amp; Networking (QPAIN)",proceedings-article,,,,,1-6,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/qpain69676.2026.11546286,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915579+00:00,7.0,quantum:3; \bquantum machine learning\b:4,,score=7; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01796,IEEE,not_screened,,,False,False,,,,retrieved,True,False,False,True,False,False,False,low,IEEE,Q13,10.1109/qpain69676.2026.11546286,False,True,False,False
2026-07-09T184559Z_780688a_R002583,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/icrss65752.2024.00054,Language Model Optimization Based on Quantum Machine Learning for Long Chinese Text Processing,language model optimization based on quantum machine learning for long chinese text processing,,Tianze Wang,Tianze Wang,2024-11-22,2024,2025-02-07,10.1109/icrss65752.2024.00054,10.1109/icrss65752.2024.00054,,IEEE,"2024 International Conference on Computing, Robotics and System Sciences (ICRSS)",proceedings-article,,,,,272-276,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/icrss65752.2024.00054,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915593+00:00,7.0,quantum:3; \bquantum machine learning\b:4,,score=7; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01797,IEEE,not_screened,,,False,False,,,,retrieved,True,False,False,True,False,False,False,low,IEEE,Q13,10.1109/icrss65752.2024.00054,False,True,False,False
2026-07-09T184559Z_780688a_R002585,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/iscas56072.2025.11043890,Quantum Machine Learning: An Interplay Between Quantum Computing and Machine Learning,quantum machine learning an interplay between quantum computing and machine learning,,Jun Qi; Chao-Han Huck Yang; Samuel Yen-Chi Chen; Pin-Yu Chen,Jun Qi,2025-05-25,2025,2025-06-28,10.1109/iscas56072.2025.11043890,10.1109/iscas56072.2025.11043890,,IEEE,2025 IEEE International Symposium on Circuits and Systems (ISCAS),proceedings-article,,,,,1-5,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/iscas56072.2025.11043890,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915621+00:00,7.0,quantum:3; \bquantum machine learning\b:4,,score=7; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01799,IEEE,not_screened,,,False,False,,,,retrieved,True,False,False,True,False,False,False,low,IEEE,Q13,10.1109/iscas56072.2025.11043890,False,True,False,False
2026-07-09T184559Z_780688a_R002586,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/icicml67980.2025.11333702,AttnControl: Attention-Guided Control for Diffusion Model with Multi-Condition,attncontrol attention guided control for diffusion model with multi condition,,Yiming Zhang; He Wang; Longquan Dai,Yiming Zhang,2025-11-21,2025,2026-02-11,10.1109/icicml67980.2025.11333702,10.1109/icicml67980.2025.11333702,,IEEE,"2025 4th International Conference on Image Processing, Computer Vision and Machine Learning (ICICML)",proceedings-article,,,,,633-639,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/icicml67980.2025.11333702,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915636+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01800,IEEE,not_screened,,,False,False,,,,retrieved,False,True,False,False,False,False,False,low,IEEE,Q13,10.1109/icicml67980.2025.11333702,False,True,False,False
2026-07-09T184559Z_780688a_R002587,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/icicml67980.2025.11333415,Frequency-Guided Diffusion Model for Single Image Generation,frequency guided diffusion model for single image generation,,Jian Li; Xuan Yang; Shengyang Ling; Zelong Wang,Jian Li,2025-11-21,2025,2026-02-11,10.1109/icicml67980.2025.11333415,10.1109/icicml67980.2025.11333415,,IEEE,"2025 4th International Conference on Image Processing, Computer Vision and Machine Learning (ICICML)",proceedings-article,,,,,822-826,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/icicml67980.2025.11333415,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915650+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01801,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q13,10.1109/icicml67980.2025.11333415,False,True,False,False
2026-07-09T184559Z_780688a_R002588,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/nqcomp68334.2026.11497727,Quantum Machine Learning–Driven AI Predictive Model for Cluster-Level Optimization of Manufacturing Line,quantum machine learningdriven ai predictive model for cluster level optimization of manufacturing line,,Rajan Sharma; Nasir Khan; Pushyamitra Mishra,Rajan Sharma,2026-03-05,2026,2026-05-06,10.1109/nqcomp68334.2026.11497727,10.1109/nqcomp68334.2026.11497727,,IEEE,"2026 International Conference on Next-Gen Quantum and Advanced Computing: Algorithms, Security, and Beyond (NQComp)",proceedings-article,,,,,396-401,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/nqcomp68334.2026.11497727,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915668+00:00,7.0,quantum:3; \bquantum machine learning\b:4,,score=7; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01802,IEEE,not_screened,,,False,False,,,,retrieved,True,False,False,True,False,False,False,low,IEEE,Q13,10.1109/nqcomp68334.2026.11497727,False,True,False,False
2026-07-09T184559Z_780688a_R002589,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q13,"""quantum machine learning"" ""diffusion model""",10.1109/cdma54072.2022.00035,On the Capabilities of Quantum Machine Learning,on the capabilities of quantum machine learning,,Sarah Alghamdi; Sultan Almuhammadi,Sarah Alghamdi,2022-03-01,2022,2022-06-10,10.1109/cdma54072.2022.00035,10.1109/cdma54072.2022.00035,,IEEE,2022 7th International Conference on Data Science and Machine Learning Applications (CDMA),proceedings-article,,,,,181-187,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/cdma54072.2022.00035,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q13_10_1109_page0.json.gz,2026-07-09T18:47:22.915681+00:00,7.0,quantum:3; \bquantum machine learning\b:4,,score=7; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01803,IEEE,not_screened,,,False,False,,,,retrieved,True,False,False,True,False,False,False,low,IEEE,Q13,10.1109/cdma54072.2022.00035,False,True,False,False
