duplicate_group_id,record_id,kept_record_id,database_scope,doi_normalized,title_normalized
D00034,2026-07-09T184559Z_780688a_R000075,2026-07-09T184559Z_780688a_R007406,arXiv,10.1103/f7fd-2rb9,stochastic schrodinger equations for quantum reverse diffusion
D00034,2026-07-09T184559Z_780688a_R000086,2026-07-09T184559Z_780688a_R007406,arXiv,10.1103/f7fd-2rb9,stochastic schrodinger equations for quantum reverse diffusion
D00034,2026-07-09T184559Z_780688a_R007406,2026-07-09T184559Z_780688a_R007406,Legacy arXiv notebook,10.1103/f7fd-2rb9,stochastic schrodinger equations for quantum reverse diffusion
D00035,2026-07-09T184559Z_780688a_R000076,2026-07-09T184559Z_780688a_R007387,arXiv,,a purely quantum generative modeling through unitary scrambling and collapse
D00035,2026-07-09T184559Z_780688a_R000087,2026-07-09T184559Z_780688a_R007387,arXiv,,a purely quantum generative modeling through unitary scrambling and collapse
D00035,2026-07-09T184559Z_780688a_R007387,2026-07-09T184559Z_780688a_R007387,Legacy arXiv notebook,,a purely quantum generative modeling through unitary scrambling and collapse
D00036,2026-07-09T184559Z_780688a_R000077,2026-07-09T184559Z_780688a_R007379,arXiv,,quantum generative models for image generation insights from mnist and medmnist
D00036,2026-07-09T184559Z_780688a_R000088,2026-07-09T184559Z_780688a_R007379,arXiv,,quantum generative models for image generation insights from mnist and medmnist
D00036,2026-07-09T184559Z_780688a_R007379,2026-07-09T184559Z_780688a_R007379,Legacy arXiv notebook,,quantum generative models for image generation insights from mnist and medmnist
D00037,2026-07-09T184559Z_780688a_R000091,2026-07-09T184559Z_780688a_R007385,arXiv,,lie group diffusion models for hardware aware quantum circuit synthesis
D00037,2026-07-09T184559Z_780688a_R007385,2026-07-09T184559Z_780688a_R007385,Legacy arXiv notebook,,lie group diffusion models for hardware aware quantum circuit synthesis
D00038,2026-07-09T184559Z_780688a_R000093,2026-07-09T184559Z_780688a_R007392,arXiv,,hybrid quantum classical corrective diffusion modeling for meteorological downscaling
D00038,2026-07-09T184559Z_780688a_R000115,2026-07-09T184559Z_780688a_R007392,arXiv,,hybrid quantum classical corrective diffusion modeling for meteorological downscaling
D00038,2026-07-09T184559Z_780688a_R007392,2026-07-09T184559Z_780688a_R007392,Legacy arXiv notebook,,hybrid quantum classical corrective diffusion modeling for meteorological downscaling
D00039,2026-07-09T184559Z_780688a_R000094,2026-07-09T184559Z_780688a_R007386,arXiv,,from characterization to construction generative quantum circuit synthesis from gate set tomography data
D00039,2026-07-09T184559Z_780688a_R000125,2026-07-09T184559Z_780688a_R007386,arXiv,,from characterization to construction generative quantum circuit synthesis from gate set tomography data
D00039,2026-07-09T184559Z_780688a_R007386,2026-07-09T184559Z_780688a_R007386,Legacy arXiv notebook,,from characterization to construction generative quantum circuit synthesis from gate set tomography data
D00040,2026-07-09T184559Z_780688a_R000095,2026-07-09T184559Z_780688a_R000158,arXiv,,quantum reinforcement learning guided diffusion model for image synthesis via hybrid quantum classical generative model architectures
D00040,2026-07-09T184559Z_780688a_R000117,2026-07-09T184559Z_780688a_R000158,arXiv,,quantum reinforcement learning guided diffusion model for image synthesis via hybrid quantum classical generative model architectures
D00040,2026-07-09T184559Z_780688a_R000158,2026-07-09T184559Z_780688a_R000158,IEEE,10.1109/icassp55912.2026.11461991,quantum reinforcement learning guided diffusion model for image synthesis via hybrid quantum classical generative model architectures
D00040,2026-07-09T184559Z_780688a_R000426,2026-07-09T184559Z_780688a_R000158,IEEE,10.1109/icassp55912.2026.11461991,quantum reinforcement learning guided diffusion model for image synthesis via hybrid quantum classical generative model architectures
D00040,2026-07-09T184559Z_780688a_R001557,2026-07-09T184559Z_780688a_R000158,IEEE,10.1109/icassp55912.2026.11461991,quantum reinforcement learning guided diffusion model for image synthesis via hybrid quantum classical generative model architectures
D00040,2026-07-09T184559Z_780688a_R001781,2026-07-09T184559Z_780688a_R000158,IEEE,10.1109/icassp55912.2026.11461991,quantum reinforcement learning guided diffusion model for image synthesis via hybrid quantum classical generative model architectures
D00040,2026-07-09T184559Z_780688a_R001963,2026-07-09T184559Z_780688a_R000158,IEEE,10.1109/icassp55912.2026.11461991,quantum reinforcement learning guided diffusion model for image synthesis via hybrid quantum classical generative model architectures
D00040,2026-07-09T184559Z_780688a_R002216,2026-07-09T184559Z_780688a_R000158,IEEE,10.1109/icassp55912.2026.11461991,quantum reinforcement learning guided diffusion model for image synthesis via hybrid quantum classical generative model architectures
D00040,2026-07-09T184559Z_780688a_R002367,2026-07-09T184559Z_780688a_R000158,IEEE,10.1109/icassp55912.2026.11461991,quantum reinforcement learning guided diffusion model for image synthesis via hybrid quantum classical generative model architectures
D00040,2026-07-09T184559Z_780688a_R002559,2026-07-09T184559Z_780688a_R000158,IEEE,10.1109/icassp55912.2026.11461991,quantum reinforcement learning guided diffusion model for image synthesis via hybrid quantum classical generative model architectures
D00040,2026-07-09T184559Z_780688a_R003264,2026-07-09T184559Z_780688a_R000158,IEEE,10.1109/icassp55912.2026.11461991,quantum reinforcement learning guided diffusion model for image synthesis via hybrid quantum classical generative model architectures
D00040,2026-07-09T184559Z_780688a_R003425,2026-07-09T184559Z_780688a_R000158,IEEE,10.1109/icassp55912.2026.11461991,quantum reinforcement learning guided diffusion model for image synthesis via hybrid quantum classical generative model architectures
D00040,2026-07-09T184559Z_780688a_R003586,2026-07-09T184559Z_780688a_R000158,IEEE,10.1109/icassp55912.2026.11461991,quantum reinforcement learning guided diffusion model for image synthesis via hybrid quantum classical generative model architectures
D00040,2026-07-09T184559Z_780688a_R007376,2026-07-09T184559Z_780688a_R000158,Legacy arXiv notebook,,quantum reinforcement learning guided diffusion model for image synthesis via hybrid quantum classical generative model architectures
D00041,2026-07-09T184559Z_780688a_R000097,2026-07-09T184559Z_780688a_R007377,arXiv,,mediq gan quantum inspired gan for high resolution medical image generation
D00041,2026-07-09T184559Z_780688a_R000118,2026-07-09T184559Z_780688a_R007377,arXiv,,mediq gan quantum inspired gan for high resolution medical image generation
D00041,2026-07-09T184559Z_780688a_R007377,2026-07-09T184559Z_780688a_R007377,Legacy arXiv notebook,,mediq gan quantum inspired gan for high resolution medical image generation
D00042,2026-07-09T184559Z_780688a_R000098,2026-07-09T184559Z_780688a_R007378,arXiv,10.1088/2632-2153/ae5b21,synthesis of discrete continuous quantum circuits with multimodal diffusion models
D00042,2026-07-09T184559Z_780688a_R007378,2026-07-09T184559Z_780688a_R007378,Legacy arXiv notebook,10.1088/2632-2153/ae5b21,synthesis of discrete continuous quantum circuits with multimodal diffusion models
D00043,2026-07-09T184559Z_780688a_R000099,2026-07-09T184559Z_780688a_R000169,arXiv,,leveraging diffusion models for parameterized quantum circuit generation
D00043,2026-07-09T184559Z_780688a_R000128,2026-07-09T184559Z_780688a_R000169,arXiv,,leveraging diffusion models for parameterized quantum circuit generation
D00043,2026-07-09T184559Z_780688a_R000169,2026-07-09T184559Z_780688a_R000169,IEEE,10.1109/qce65121.2025.00180,leveraging diffusion models for parameterized quantum circuit generation
D00043,2026-07-09T184559Z_780688a_R000358,2026-07-09T184559Z_780688a_R000169,IEEE,10.1109/qce65121.2025.00180,leveraging diffusion models for parameterized quantum circuit generation
D00043,2026-07-09T184559Z_780688a_R001749,2026-07-09T184559Z_780688a_R000169,IEEE,10.1109/qce65121.2025.00180,leveraging diffusion models for parameterized quantum circuit generation
D00043,2026-07-09T184559Z_780688a_R001793,2026-07-09T184559Z_780688a_R000169,IEEE,10.1109/qce65121.2025.00180,leveraging diffusion models for parameterized quantum circuit generation
D00043,2026-07-09T184559Z_780688a_R001958,2026-07-09T184559Z_780688a_R000169,IEEE,10.1109/qce65121.2025.00180,leveraging diffusion models for parameterized quantum circuit generation
D00043,2026-07-09T184559Z_780688a_R003196,2026-07-09T184559Z_780688a_R000169,IEEE,10.1109/qce65121.2025.00180,leveraging diffusion models for parameterized quantum circuit generation
D00043,2026-07-09T184559Z_780688a_R003402,2026-07-09T184559Z_780688a_R000169,IEEE,10.1109/qce65121.2025.00180,leveraging diffusion models for parameterized quantum circuit generation
D00043,2026-07-09T184559Z_780688a_R003569,2026-07-09T184559Z_780688a_R000169,IEEE,10.1109/qce65121.2025.00180,leveraging diffusion models for parameterized quantum circuit generation
D00043,2026-07-09T184559Z_780688a_R007365,2026-07-09T184559Z_780688a_R000169,Legacy arXiv notebook,,leveraging diffusion models for parameterized quantum circuit generation
D00044,2026-07-09T184559Z_780688a_R000100,2026-07-09T184559Z_780688a_R007362,arXiv,,overcoming dimensional factorization limits in discrete diffusion models through quantum joint distribution learning
D00044,2026-07-09T184559Z_780688a_R000140,2026-07-09T184559Z_780688a_R007362,arXiv,,overcoming dimensional factorization limits in discrete diffusion models through quantum joint distribution learning
D00044,2026-07-09T184559Z_780688a_R007362,2026-07-09T184559Z_780688a_R007362,Legacy arXiv notebook,,overcoming dimensional factorization limits in discrete diffusion models through quantum joint distribution learning
D00045,2026-07-09T184559Z_780688a_R000101,2026-07-09T184559Z_780688a_R007388,arXiv,,cq cnn a hybrid classical quantum convolutional neural network for alzheimer s disease detection using diffusion generated and u net segmented 3d mri
D00045,2026-07-09T184559Z_780688a_R000129,2026-07-09T184559Z_780688a_R007388,arXiv,,cq cnn a hybrid classical quantum convolutional neural network for alzheimer s disease detection using diffusion generated and u net segmented 3d mri
D00045,2026-07-09T184559Z_780688a_R007388,2026-07-09T184559Z_780688a_R007388,Legacy arXiv notebook,,cq cnn a hybrid classical quantum convolutional neural network for alzheimer s disease detection using diffusion generated and u net segmented 3d mri
D00046,2026-07-09T184559Z_780688a_R000102,2026-07-09T184559Z_780688a_R007389,arXiv,,uditqc u net style diffusion transformer for quantum circuit synthesis
D00046,2026-07-09T184559Z_780688a_R007389,2026-07-09T184559Z_780688a_R007389,Legacy arXiv notebook,,uditqc u net style diffusion transformer for quantum circuit synthesis
D00047,2026-07-09T184559Z_780688a_R000103,2026-07-09T184559Z_780688a_R007371,arXiv,,diffusion enhanced optimization of variational quantum eigensolver for general hamiltonians
D00047,2026-07-09T184559Z_780688a_R000119,2026-07-09T184559Z_780688a_R007371,arXiv,,diffusion enhanced optimization of variational quantum eigensolver for general hamiltonians
D00047,2026-07-09T184559Z_780688a_R007371,2026-07-09T184559Z_780688a_R007371,Legacy arXiv notebook,,diffusion enhanced optimization of variational quantum eigensolver for general hamiltonians
D00048,2026-07-09T184559Z_780688a_R000107,2026-07-09T184559Z_780688a_R003768,arXiv,,diffusion inspired quantum noise mitigation in parameterized quantum circuits
D00048,2026-07-09T184559Z_780688a_R003768,2026-07-09T184559Z_780688a_R003768,Springer,10.1007/s42484-025-00276-2,diffusion inspired quantum noise mitigation in parameterized quantum circuits
D00048,2026-07-09T184559Z_780688a_R003990,2026-07-09T184559Z_780688a_R003768,Springer,10.1007/s42484-025-00276-2,diffusion inspired quantum noise mitigation in parameterized quantum circuits
D00048,2026-07-09T184559Z_780688a_R004200,2026-07-09T184559Z_780688a_R003768,Springer,10.1007/s42484-025-00276-2,diffusion inspired quantum noise mitigation in parameterized quantum circuits
D00048,2026-07-09T184559Z_780688a_R005228,2026-07-09T184559Z_780688a_R003768,Springer,10.1007/s42484-025-00276-2,diffusion inspired quantum noise mitigation in parameterized quantum circuits
D00048,2026-07-09T184559Z_780688a_R005690,2026-07-09T184559Z_780688a_R003768,Springer,10.1007/s42484-025-00276-2,diffusion inspired quantum noise mitigation in parameterized quantum circuits
D00048,2026-07-09T184559Z_780688a_R006056,2026-07-09T184559Z_780688a_R003768,Springer,10.1007/s42484-025-00276-2,diffusion inspired quantum noise mitigation in parameterized quantum circuits
D00048,2026-07-09T184559Z_780688a_R006281,2026-07-09T184559Z_780688a_R003768,Springer,10.1007/s42484-025-00276-2,diffusion inspired quantum noise mitigation in parameterized quantum circuits
D00048,2026-07-09T184559Z_780688a_R006501,2026-07-09T184559Z_780688a_R003768,Springer,10.1007/s42484-025-00276-2,diffusion inspired quantum noise mitigation in parameterized quantum circuits
D00048,2026-07-09T184559Z_780688a_R006801,2026-07-09T184559Z_780688a_R003768,Springer,10.1007/s42484-025-00276-2,diffusion inspired quantum noise mitigation in parameterized quantum circuits
D00048,2026-07-09T184559Z_780688a_R007030,2026-07-09T184559Z_780688a_R003768,Springer,10.1007/s42484-025-00276-2,diffusion inspired quantum noise mitigation in parameterized quantum circuits
D00048,2026-07-09T184559Z_780688a_R007186,2026-07-09T184559Z_780688a_R003768,Springer,10.1007/s42484-025-00276-2,diffusion inspired quantum noise mitigation in parameterized quantum circuits
D00048,2026-07-09T184559Z_780688a_R007404,2026-07-09T184559Z_780688a_R003768,Legacy arXiv notebook,,diffusion inspired quantum noise mitigation in parameterized quantum circuits
D00049,2026-07-09T184559Z_780688a_R000110,2026-07-09T184559Z_780688a_R007380,arXiv,10.1038/s42256-024-00831-9,quantum circuit synthesis with diffusion models
D00049,2026-07-09T184559Z_780688a_R007380,2026-07-09T184559Z_780688a_R007380,Legacy arXiv notebook,10.1038/s42256-024-00831-9,quantum circuit synthesis with diffusion models
D00050,2026-07-09T184559Z_780688a_R000111,2026-07-09T184559Z_780688a_R007397,arXiv,,prepare ansatz for vqe with diffusion model
D00050,2026-07-09T184559Z_780688a_R000122,2026-07-09T184559Z_780688a_R007397,arXiv,,prepare ansatz for vqe with diffusion model
D00050,2026-07-09T184559Z_780688a_R007397,2026-07-09T184559Z_780688a_R007397,Legacy arXiv notebook,,prepare ansatz for vqe with diffusion model
D00051,2026-07-09T184559Z_780688a_R000112,2026-07-09T184559Z_780688a_R007364,arXiv,,quantum generative diffusion model for real world time series
D00051,2026-07-09T184559Z_780688a_R000123,2026-07-09T184559Z_780688a_R007364,arXiv,,quantum generative diffusion model for real world time series
D00051,2026-07-09T184559Z_780688a_R007364,2026-07-09T184559Z_780688a_R007364,Legacy arXiv notebook,,quantum generative diffusion model for real world time series
D00052,2026-07-09T184559Z_780688a_R000114,2026-07-09T184559Z_780688a_R007384,arXiv,,quantum sequential scattering model for quantum state learning
D00052,2026-07-09T184559Z_780688a_R000132,2026-07-09T184559Z_780688a_R007384,arXiv,,quantum sequential scattering model for quantum state learning
D00052,2026-07-09T184559Z_780688a_R007384,2026-07-09T184559Z_780688a_R007384,Legacy arXiv notebook,,quantum sequential scattering model for quantum state learning
D00053,2026-07-09T184559Z_780688a_R000116,2026-07-09T184559Z_780688a_R000342,arXiv,,diffq unified parameter initialization for variational quantum algorithms via diffusion models
D00053,2026-07-09T184559Z_780688a_R000139,2026-07-09T184559Z_780688a_R000342,arXiv,,diffq unified parameter initialization for variational quantum algorithms via diffusion models
D00053,2026-07-09T184559Z_780688a_R000145,2026-07-09T184559Z_780688a_R000342,arXiv,,diffq unified parameter initialization for variational quantum algorithms via diffusion models
D00053,2026-07-09T184559Z_780688a_R000342,2026-07-09T184559Z_780688a_R000342,IEEE,10.1109/icassp55912.2026.11461326,diffq unified parameter initialization for variational quantum algorithms via diffusion models
